KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-07,7.95,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-08,7.74,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-09,7.87,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-10,8.07,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-11,7.87,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2024-12,8.21,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-01,8.04,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-02,8.75,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-03,8.78,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-04,8.44,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-05,9.15,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-06,9.11,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-07,9.11,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-08,9.11,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-09,9.24,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-10,9.05,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-11,8.65,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2025-12,8.48,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-01,8.46,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-02,8.74,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-03,8.53,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-04,8.4,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-05,8.52,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-06,8.42,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
MIR.M.RO.B.A2A.F.R.A.2240.RON.N,M,RO,B,A2A,F,R,A,2240,RON,N,2026-07,8.26,A,F,,,P1M,,A,,,,,,,,,,4,,RO2,Bank interest rates - loans to corporations with a variable rate and an interest rate fixation period of up to one year (new business) ,"Romania, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Up to 1 year initial rate fixation, Total amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Romanian leu",PCPA,0
