KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,CONSOLIDATION,ACCOUNTING_ENTRY,STO,INSTR_ASSET,MATURITY,EXPENDITURE,UNIT_MEASURE,CURRENCY_DENOM,VALUATION,PRICES,TRANSFORMATION,CUST_BREAKDOWN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,OBS_EDP_WBB,TIME_FORMAT,COLL_PERIOD,COMMENT_TS,COMPILING_ORG,CURRENCY,CUST_BREAKDOWN_LB,DATA_COMP,DECIMALS,DISS_ORG,GFS_ECOFUNC,GFS_TAXCAT,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2016-Q1,27.179151850196366,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2016-Q2,27.271478517565246,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2016-Q3,26.7975644145745,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2016-Q4,25.712633041428507,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2017-Q1,23.732790068071765,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2017-Q2,22.13254679938598,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2017-Q3,21.46654202620864,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2017-Q4,21.30977099369277,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2018-Q1,20.684280643725167,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2018-Q2,21.496163656873403,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2018-Q3,20.43518560158955,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2018-Q4,19.546134458524545,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2019-Q1,20.891179466665427,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2019-Q2,23.205773665597743,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2019-Q3,22.92805368942261,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2019-Q4,24.341939809065234,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2020-Q1,24.936732468129215,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2020-Q2,25.471708570096418,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2020-Q3,26.56821343841295,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2020-Q4,24.474210821104517,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2021-Q1,22.99650330303101,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2021-Q2,21.20188297779498,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2021-Q3,23.057587247488087,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2021-Q4,22.32480568537522,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2022-Q1,22.30068847289673,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2022-Q2,22.37540540910751,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2022-Q3,21.19678420807553,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2022-Q4,22.15415431284439,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2023-Q1,21.921558434200165,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2023-Q2,21.898294548469416,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2023-Q3,23.237149816299624,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2023-Q4,22.635227853544297,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2024-Q1,21.699141922544683,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2024-Q2,22.921746627364605,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
QSA.Q.N.RO.W0.S11.S1.N.D.P51G._Z._Z._Z.XDC_R_B1G_CY._T.S.V.C4._T,Q,N,RO,W0,S11,S1,N,D,P51G,_Z,_Z,_Z,XDC_R_B1G_CY,_T,S,V,C4,_T,2024-Q3,23.61217162238074,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Gross fixed capital formation - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Debit (Uses) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fix parity); ratio to annual moving sum of sector specific gross value added, Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4F0,,,,2,,,,,,,,,,U,"Gross fixed capital formation of Non financial corporations, ratio of gross value added",,0,
