KEY,FREQ,ADJUSTMENT,REF_AREA,COUNTERPART_AREA,REF_SECTOR,COUNTERPART_SECTOR,CONSOLIDATION,ACCOUNTING_ENTRY,STO,INSTR_ASSET,MATURITY,EXPENDITURE,UNIT_MEASURE,CURRENCY_DENOM,VALUATION,PRICES,TRANSFORMATION,CUST_BREAKDOWN,TIME_PERIOD,OBS_VALUE,OBS_STATUS,CONF_STATUS,PRE_BREAK_VALUE,COMMENT_OBS,EMBARGO_DATE,OBS_EDP_WBB,TIME_FORMAT,COLL_PERIOD,COMMENT_TS,COMPILING_ORG,CURRENCY,CUST_BREAKDOWN_LB,DATA_COMP,DECIMALS,DISS_ORG,GFS_ECOFUNC,GFS_TAXCAT,LAST_UPDATE,REF_PERIOD_DETAIL,REF_YEAR_PRICE,REPYEAREND,REPYEARSTART,TABLE_IDENTIFIER,TIME_PER_COLLECT,TITLE,TITLE_COMPL,UNIT_MULT,COMMENT_DSET
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2018-Q1,110.4,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2018-Q2,747.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2018-Q3,2110.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2018-Q4,5452.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2019-Q1,535.8,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2019-Q2,1286,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2019-Q3,2139.4,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2019-Q4,12.9,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2020-Q1,1515.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2020-Q2,778.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2020-Q3,4227.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2020-Q4,1368.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2021-Q1,897.3,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2021-Q2,2361,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2021-Q3,3796.7,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2021-Q4,2664.1,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2022-Q1,5986.2,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2022-Q2,1591.5,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2022-Q3,2943,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2022-Q4,4605.9,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2023-Q1,2484.9,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2023-Q2,6659,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2023-Q3,3524.6,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2023-Q4,2741.9,A,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2024-Q1,5410.6,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2024-Q2,2249,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2024-Q3,10.1,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2024-Q4,2364.1,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2025-Q1,3295.1,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2025-Q2,8091.8,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2025-Q3,244.2,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2025-Q4,13.7,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
QSA.Q.N.RO.W0.S11.S1.N.C.D92._Z._Z._Z.XDC._T.S.V.N._T,Q,N,RO,W0,S11,S1,N,C,D92,_Z,_Z,_Z,XDC,_T,S,V,N,_T,2026-Q1,176,P,F,,,,,P3M,,"Romania, reporting institutional sector Non financial corporations - Investment grants - Not applicable - Not applicable - Counterpart area World (all areas, including reference area, including IO), counterpart institutional sector Total economy - Credit (Resources) - Non-consolidated, Current prices - Domestic currency (incl. conversion to current currency made using a fixed parity), Neither seasonally adjusted nor calendar adjusted data - ESA 2010",4D0,,,,2,,,,,,,,,,S,Investment grants receivable by Non financial corporations,,6,
