KEY,FREQ,REF_AREA,IR_TYPE,TR_TYPE,MATURITY_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,IR_FV_TYPE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2010-12,7.09,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-01,6.66,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-02,7.03,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-03,7.31,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-04,7.3,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-05,7.26,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-06,7.42,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-07,7.41,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-08,7.3,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-09,7.28,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-10,7.72,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-11,7.43,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2011-12,7.39,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-01,7.02,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-02,6.99,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-03,6.48,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-04,6.24,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-05,6.5,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-06,6.68,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-07,6.52,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-08,6.84,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-09,6.54,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-10,6.85,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-11,6.84,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2012-12,6.65,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-01,5.9,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-02,5.72,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-03,5.86,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-04,5.46,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-05,5.23,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-06,5.43,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-07,5.26,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-08,5.04,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-09,5.27,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-10,5.22,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
IRS.M.RO.L.L40.CI.0000.RON.N.Z,M,RO,L,L40,CI,0000,RON,N,Z,2013-11,5.29,A,F,,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,P1M,RO0515DBN0H8 11/04/2005-31/12/2005RO0515DBN0T3 06/06/2005-31/12/2005RO0515DBN119 31/12/2005-presentRO0515DBN143 31/12/2005-present,A,,,,,,,,,2,Ministry of Public FinanceCentral GovernmentOTC marketBasket (#1) no direct adjustmentsgross of taxredemption yield formula,,Long-term interest rate for convergence purposes - Romanian leu,"Romania, Long-term interest rate for convergence purposes - Unspecified rate type, Debt security issued, 10 years maturity, New business coverage, denominated in Romanian leu - Unspecified counterpart sector",PC,0
